Round,Random #1 Points, Random #1 Deadwood, Random #2 Points, Random #2 Deadwood
51629,62,37,96,45
51630,62,30,96,45
51631,62,30,96,47
51632,62,47,96,47
51633,62,47,96,46
51634,62,48,96,46
51635,62,48,96,67
51636,62,55,96,67
51637,62,55,96,60
51638,62,63,96,60
51639,62,63,96,69
51640,62,56,96,69
51641,62,56,96,69
51642,62,56,96,69
51643,62,56,96,47
51644,62,64,96,47
51645,62,64,96,67
51646,62,59,96,67
51647,62,59,96,65
51648,62,60,96,65
51649,62,60,96,59
51650,62,60,96,59
51651,62,60,96,62
51652,62,61,96,62
51653,62,61,96,50
51654,62,61,96,50
51655,62,61,96,50
51656,62,65,96,50
51657,62,65,96,44
51658,62,69,96,44
51659,62,69,96,40
51660,62,63,96,40
51661,62,63,96,44
51662,62,63,96,44
51663,62,63,96,56
51664,62,54,96,56
51665,62,54,96,64
51666,62,61,96,64
51667,62,61,96,60
51668,62,67,96,60
51669,62,67,96,56
51670,62,67,96,56
51671,62,67,96,65
51672,62,59,96,65
51673,62,59,96,64
51674,62,59,96,64
51675,62,59,96,65
51676,62,62,96,65
51677,62,62,96,61
51678,62,62,96,61
51679,62,62,96,65
51680,62,65,96,65
51681,62,65,96,63
51682,62,69,96,63
51683,62,60,96,66
51684,62,66,96,66
51685,62,66,96,58
51686,62,68,96,58
51687,62,68,96,60
51688,62,64,96,60
51689,62,64,96,30
51690,62,64,96,30
51691,62,64,96,29
51692,62,64,96,29
51693,62,64,96,28
51694,62,72,96,28
51695,62,72,96,50
51696,62,75,96,50
51697,62,75,96,54
51698,62,48,96,54
51699,62,48,96,57
51700,62,47,96,57
51701,62,47,96,53
51702,62,76,96,53
51703,62,76,96,60
51704,62,68,96,60
51705,62,68,96,67
51706,62,68,96,67
51707,62,68,96,41
51708,62,66,96,41
51709,62,66,96,43
51710,62,65,96,43
51711,62,65,96,43
51712,62,56,96,43
51713,62,56,96,47
51714,62,60,96,47
51715,62,60,96,67
51716,62,62,96,67
51717,62,62,96,67
51718,62,64,96,67
51719,62,64,96,68
51720,62,65,96,68
51721,62,65,96,64
51722,62,72,96,64
51723,62,72,96,65
51724,62,65,96,65
51725,62,65,96,60
51726,62,60,96,60
51727,62,60,96,62
51728,62,65,96,62
51729,62,65,96,61
51730,62,58,96,61
51731,62,58,96,66
51732,62,67,96,66
51733,62,67,96,51
51734,62,70,96,51
51735,62,70,96,48
51736,62,73,96,48
51737,62,73,96,43
51738,62,73,96,43
51739,62,73,96,58
51740,62,80,96,58
51741,62,46,96,67
51742,62,37,96,67
51743,62,37,96,74
51744,62,31,96,74
51745,62,31,96,81
51746,62,17,96,81
51747,62,17,96,88
51748,62,10,96,88
51749,62,10,96,88
51750,62,14,96,88
51751,62,14,96,81
51752,62,25,96,81
51753,62,25,96,83
51754,62,30,96,83
51755,62,30,96,80
51756,62,32,96,80
51757,62,32,96,83
51758,62,31,96,83
51759,62,31,96,60
51760,62,37,96,60
51761,62,37,96,51
51762,62,44,96,51
51763,62,44,96,51
51764,62,36,96,51
51765,62,36,96,52
51766,62,31,96,52
51767,62,31,96,78
51768,62,47,96,78
51769,62,47,96,71
51770,62,56,96,71
51771,62,56,96,66
51772,62,36,96,66
51773,62,36,96,61
51774,62,29,96,61
51775,62,29,96,61
51776,62,40,96,61
51777,62,40,96,62
51778,62,47,96,62
51779,62,47,96,63
51780,62,40,96,63
51781,62,40,96,61
51782,62,39,96,61
51783,62,39,96,59
51784,62,43,96,59
51785,62,43,96,52
51786,62,49,96,52
51787,62,49,96,52
51788,62,41,96,52
51789,62,41,96,56
51790,62,37,96,56
51791,62,37,96,63
51792,62,37,96,63
51793,62,37,96,68
51794,62,40,96,68
51795,62,40,96,60
51796,62,43,96,60
51797,62,43,96,64
51798,62,55,96,64
51799,62,55,96,72
51800,62,49,96,72
51801,62,49,96,68
51802,62,51,96,68
51803,62,51,96,74
51804,62,50,96,74
51805,62,63,96,72
51806,62,72,96,72
51807,62,72,96,66
51808,62,70,96,66
51809,62,70,96,65
51810,62,68,96,65
51811,62,68,96,63
51812,62,60,96,63
51813,62,60,96,65
51814,62,53,96,65
51815,62,53,96,72
51816,62,25,96,72
51817,62,25,96,50
51818,62,25,96,50
51819,62,25,96,71
51820,62,26,96,71
51821,62,26,96,73
51822,62,35,96,73
51823,62,35,96,64
51824,62,35,96,64
51825,62,35,96,67
51826,62,35,96,67
51827,62,35,96,63
51828,62,43,96,63
51829,62,43,96,55
51830,62,25,96,55
51831,62,25,96,59
51832,62,51,96,59
51833,62,51,96,63
51834,62,47,96,63
51835,62,47,96,71
51836,62,47,96,71
51837,62,47,96,66
51838,62,65,96,66
51839,62,65,96,62
51840,62,56,96,62
51841,62,56,96,62
51842,62,60,96,62
51843,62,60,96,52
51844,62,52,96,52
51845,62,52,96,73
51846,62,52,96,73
51847,62,52,96,66
51848,62,59,96,66
51849,62,59,96,69
51850,62,58,96,69
51851,62,58,96,66
51852,62,54,96,66
51853,62,54,96,67
51854,62,48,96,67
51855,62,48,96,70
51856,62,41,96,70
51857,62,41,96,71
51858,62,44,96,71
51859,62,44,96,68
51860,62,47,96,68
51861,62,47,96,74
51862,62,47,96,74
51863,62,47,96,68
51864,62,50,96,68
51865,62,50,96,68
51866,62,65,96,55
51867,62,65,96,39
51868,62,72,96,39
51869,62,72,96,55
51870,62,71,96,55
51871,62,71,96,62
51872,62,64,96,62
51873,62,64,96,63
51874,62,41,96,63
51875,62,41,96,66
51876,62,38,96,66
51877,62,38,96,63
51878,62,62,96,63
51879,62,62,96,62
51880,62,60,96,62
51881,62,60,96,59
51882,62,69,96,59
51883,62,69,96,57
51884,62,71,96,57
51885,62,71,96,63
51886,62,63,96,63
51887,62,63,96,34
51888,62,62,96,34
51889,62,62,96,64
51890,62,64,96,64
51891,62,64,96,64
51892,62,64,96,64
51893,62,64,96,71
51894,62,65,96,71
51895,62,65,96,72
51896,62,69,96,72
51897,62,69,96,65
51898,62,74,96,65
51899,62,74,96,58
51900,62,75,96,58
51901,62,75,96,51
51902,62,77,96,51
51903,62,77,96,51
51904,62,68,96,51
51905,62,68,96,51
51906,62,70,96,51
51907,62,70,96,53
51908,62,75,96,53
51909,62,75,96,63
51910,62,68,96,63
51911,62,68,96,63
51912,62,75,96,63
51913,62,75,96,71
51914,62,50,96,71
51915,62,50,96,76
51916,62,52,96,76
51917,62,52,96,69
51918,62,44,96,69
51919,62,44,96,75
51920,62,50,96,45
51921,62,50,96,46
51922,62,49,96,46
51923,62,49,96,52
51924,62,71,96,52
51925,62,71,96,54
51926,62,67,96,54
51927,62,67,96,46
51928,62,73,96,46
51929,62,73,96,55
51930,62,74,96,55
51931,62,74,96,59
51932,62,67,96,59
51933,62,67,96,61
51934,62,67,96,61
51935,62,67,96,66
51936,62,59,96,66
51937,62,59,96,72
51938,62,52,96,72
51939,62,52,96,73
51940,62,51,96,73
51941,62,51,96,80
51942,62,51,96,80
51943,62,51,96,75
51944,62,36,96,75
51945,62,36,96,75
51946,62,52,96,75
51947,62,52,96,70
51948,62,62,96,70
51949,62,62,96,75
51950,62,62,96,75
51951,62,62,96,76
51952,62,60,96,76
51953,62,60,96,76
51954,62,63,96,76
51955,62,63,96,76
51956,62,61,96,76
51957,62,61,96,76
51958,62,61,96,76
51959,62,61,96,81
51960,62,61,96,81
51961,62,61,96,81
51962,62,68,96,81
51963,62,68,96,83
51964,62,69,96,83
51965,62,69,96,90
51966,62,63,96,90
51967,62,63,96,87
51968,62,67,96,87
51969,62,67,96,87
51970,62,72,96,87
51971,62,72,96,78
51972,62,74,96,78
51973,62,74,96,75
51974,62,78,96,75
51975,62,78,96,72
51976,62,86,96,72
51977,62,27,96,48
51978,62,35,96,48
51979,62,35,96,48
51980,62,27,96,48
51981,62,27,96,66
51982,62,46,96,66
51983,62,46,96,61
51984,62,47,96,61
51985,62,47,96,61
51986,62,51,96,61
51987,62,51,96,45
51988,62,57,96,45
51989,62,57,96,27
51990,62,60,96,27
51991,62,60,96,32
51992,62,61,96,32
51993,62,61,96,22
51994,62,53,96,22
51995,62,53,96,18
51996,62,48,96,18
51997,62,48,96,21
51998,62,47,96,21
51999,62,47,96,44
52000,62,52,96,44
52001,62,52,96,41
52002,62,50,96,41
52003,62,50,96,43
52004,62,50,96,43
52005,62,50,96,46
52006,62,51,96,46
52007,62,51,96,62
52008,62,52,96,62
52009,62,52,96,66
52010,62,47,96,66
52011,62,47,96,73
52012,62,50,96,73
52013,62,50,96,71
52014,62,57,96,71
52015,62,57,96,65
52016,62,68,96,65
52017,62,68,96,47
52018,62,70,96,47
52019,62,70,96,45
52020,62,66,96,45
52021,62,66,96,50
52022,62,70,96,50
52023,62,70,96,68
52024,62,63,96,68
52025,62,63,96,64
52026,62,45,96,64
52027,62,45,96,66
52028,62,36,96,66
52029,62,36,96,75
52030,62,36,96,75
52031,62,36,96,75
52032,62,40,96,75
52033,62,40,96,73
52034,62,40,96,73
52035,62,40,96,81
52036,62,40,96,81
52037,62,85,96,55
52038,62,81,96,55
52039,62,81,96,58
52040,62,80,96,58
52041,62,80,96,36
52042,62,81,96,36
52043,62,81,96,35
52044,62,81,96,35
52045,62,81,96,39
52046,62,76,96,39
52047,62,76,96,42
52048,62,69,96,42
52049,62,69,96,60
52050,62,74,96,60
52051,62,74,96,67
52052,62,77,96,67
52053,62,77,96,73
52054,62,77,96,73
52055,62,77,96,64
52056,62,72,96,64
52057,62,72,96,58
52058,62,71,96,58
52059,62,71,96,62
52060,62,70,96,62
52061,62,70,96,36
52062,62,70,96,36
52063,62,70,96,54
52064,62,67,96,54
52065,62,67,96,63
52066,62,70,96,63
52067,62,70,96,66
52068,62,61,96,66
52069,62,61,96,64
52070,62,52,96,64
52071,62,52,96,57
52072,62,51,96,57
52073,62,51,96,62
52074,62,44,96,62
52075,62,44,96,70
52076,62,37,96,70
52077,62,37,96,76
52078,62,21,96,76
52079,62,21,96,48
52080,62,27,96,48
52081,62,27,96,39
52082,62,43,96,39
52083,62,43,96,38
52084,62,35,96,38
52085,62,35,96,28
52086,62,33,96,28
52087,62,33,96,46
52088,62,51,96,46
52089,62,51,96,49
52090,62,54,96,49
52091,62,49,96,49
52092,62,48,96,49
52093,62,48,96,48
52094,62,43,96,48
52095,62,43,96,48
52096,62,38,96,48
52097,62,38,96,55
52098,62,65,96,55
52099,62,65,96,54
52100,62,65,96,54
52101,62,65,96,33
52102,62,70,96,33
52103,62,70,96,36
52104,62,64,96,36
52105,62,64,96,38
52106,62,68,96,38
52107,62,68,96,37
52108,62,69,96,37
52109,62,69,96,41
52110,62,68,96,41
52111,62,68,96,58
52112,62,61,96,58
52113,62,61,96,60
52114,62,68,96,60
52115,62,68,96,46
52116,62,53,96,46
52117,62,53,96,45
52118,62,58,96,45
52119,62,58,96,47
52120,62,64,96,47
52121,62,64,96,62
52122,62,61,96,62
52123,62,61,96,66
52124,62,59,96,66
52125,62,59,96,70
52126,62,59,96,70
52127,62,59,96,73
52128,62,65,96,73
52129,62,65,96,65
52130,62,72,96,65
52131,62,72,96,60
52132,62,68,96,60
52133,62,68,96,64
52134,62,77,96,64
52135,62,77,96,59
52136,62,77,96,59
52137,62,77,96,59
52138,62,84,96,59
52139,62,84,96,63
52140,62,78,96,63
52141,62,78,96,63
52142,62,71,96,63
52143,62,41,96,39
52144,62,50,96,39
52145,62,50,96,33
52146,62,41,96,33
52147,62,41,96,30
52148,62,48,96,30
52149,62,48,96,31
52150,62,49,96,31
52151,62,49,96,39
52152,62,55,96,39
52153,62,55,96,62
52154,62,56,96,62
52155,62,56,96,66
52156,62,59,96,66
52157,62,59,96,66
52158,62,68,96,66
52159,62,68,96,61
52160,62,63,96,61
52161,62,63,96,64
52162,62,64,96,64
52163,62,64,96,68
52164,62,64,96,68
52165,62,64,96,72
52166,62,69,96,72
52167,62,69,96,72
52168,62,61,96,72
52169,62,61,96,68
52170,62,59,96,68
52171,62,59,96,72
52172,62,55,96,72
52173,62,55,96,76
52174,62,51,96,76
52175,62,51,96,77
52176,62,50,96,77
52177,62,50,96,54
52178,62,51,96,54
52179,62,51,96,53
52180,62,26,96,53
52181,62,26,96,28
52182,62,30,96,28
52183,62,30,96,21
52184,62,30,96,21
52185,62,30,96,38
52186,62,27,96,38
52187,62,27,96,37
52188,62,37,96,37
52189,62,37,96,65
52190,62,38,96,65
52191,62,48,96,47
52192,62,52,96,47
52193,62,52,96,42
52194,62,68,96,42
52195,62,68,96,44
52196,62,66,96,44
52197,62,66,96,40
52198,62,66,96,40
52199,62,66,96,28
52200,62,68,96,28
52201,62,68,96,35
52202,62,43,96,35
52203,62,43,96,39
52204,62,32,96,39
52205,62,32,96,38
52206,62,44,96,38
52207,62,44,96,43
52208,62,41,96,43
52209,62,41,96,42
52210,62,71,96,42
52211,62,71,96,49
52212,62,64,96,49
52213,62,64,96,57
52214,62,64,96,57
52215,62,64,96,57
52216,62,59,96,57
52217,62,59,96,47
52218,62,59,96,47
52219,62,59,96,24
52220,62,57,96,24
52221,62,57,96,26
52222,62,57,96,26
52223,62,57,96,22
52224,62,55,96,22
52225,62,55,96,35
52226,62,52,96,35
52227,62,52,96,60
52228,62,54,96,60
52229,62,54,96,59
52230,62,53,96,59
52231,62,53,96,32
52232,62,58,96,32
52233,62,58,96,29
52234,62,64,96,29
52235,62,64,96,60
52236,62,67,96,60
52237,62,67,96,57
52238,62,67,96,57
52239,62,67,96,64
52240,62,64,96,64
52241,62,64,96,64
52242,62,62,96,64
52243,62,62,96,66
52244,62,35,96,66
52245,62,35,96,65
52246,62,45,96,65
52247,62,45,96,57
52248,62,71,96,57
52249,62,71,96,56
52250,62,71,96,56
52251,62,71,96,58
52252,62,69,96,58
52253,62,69,96,59
52254,62,68,96,59
52255,62,68,96,38
52256,62,74,96,38
52257,62,74,96,29
52258,62,48,96,29
52259,62,48,96,29
52260,62,73,96,29
52261,62,73,96,27
52262,62,59,96,48
52263,62,59,96,49
52264,62,33,96,49
52265,62,33,96,52
52266,62,36,96,52
52267,62,36,96,49
52268,62,39,96,49
52269,62,39,96,70
52270,62,62,96,70
52271,62,62,96,75
52272,62,60,96,75
52273,62,60,96,74
52274,62,64,96,74
52275,62,64,96,76
52276,62,57,96,76
52277,62,57,96,71
52278,62,57,96,71
52279,62,57,96,70
52280,62,49,96,70
52281,62,49,96,74
52282,62,53,96,74
52283,62,53,96,73
52284,62,47,96,73
52285,62,47,96,73
52286,62,51,96,73
52287,62,51,96,77
52288,62,55,96,77
52289,62,55,96,70
52290,62,54,96,70
52291,62,54,96,70
52292,62,53,96,70
52293,62,53,96,70
52294,62,52,96,70
52295,62,52,96,64
52296,62,52,96,64
52297,62,52,96,47
52298,62,51,96,47
52299,62,51,96,65
52300,62,56,96,65
52301,62,56,96,61
52302,62,56,96,61
52303,62,56,96,58
52304,62,59,96,58
52305,62,59,96,63
52306,62,54,96,63
52307,62,54,96,67
52308,62,54,96,67
52309,62,54,96,72
52310,62,56,96,72
52311,62,56,96,68
52312,62,55,96,68
52313,62,55,96,64
52314,62,33,96,64
52315,62,33,96,57
52316,62,59,96,57
52317,62,59,96,50
52318,62,39,96,50
52319,62,39,96,57
52320,62,63,96,57
52321,62,63,96,82
52322,62,67,96,82
52323,62,67,96,76
52324,62,65,96,76
52325,62,65,96,80
52326,62,65,96,80
52327,62,65,96,78
52328,62,65,96,78
52329,62,65,96,81
52330,62,58,96,81
52331,62,58,96,82
52332,62,44,96,82
52333,62,44,96,82
52334,62,58,96,82
52335,62,58,96,52
52336,62,65,96,52
52337,62,65,96,46
52338,62,72,96,46
52339,62,72,96,45
52340,62,67,96,45
52341,62,67,96,40
52342,62,73,96,40
52343,62,73,96,45
52344,62,46,96,45
52345,62,46,96,48
52346,62,44,96,48
52347,62,44,96,55
52348,62,63,96,55
52349,62,63,96,80
52350,62,66,96,80
52351,62,66,96,80
52352,62,71,96,80
52353,62,71,96,82
52354,62,66,96,82
52355,62,66,96,81
52356,62,64,96,81
52357,62,64,96,81
52358,62,72,96,81
52359,62,72,96,77
52360,62,67,96,77
52361,62,67,96,69
52362,62,47,96,69
52363,62,47,96,62
52364,62,44,96,62
52365,62,44,96,62
52366,62,42,96,62
52367,62,42,96,57
52368,62,42,96,57
52369,62,42,96,66
52370,62,41,96,66
52371,62,41,96,72
52372,62,39,96,72
52373,62,39,96,77
52374,62,76,96,77
52375,62,76,96,81
52376,62,72,96,81
52377,62,72,96,80
52378,62,73,96,80
52379,62,73,96,74
52380,62,66,96,74
52381,62,71,96,56
52382,62,71,96,56
52383,62,71,96,59
52384,62,73,96,59
52385,62,73,96,46
52386,62,78,96,46
52387,62,78,96,51
52388,62,73,96,51
52389,62,73,96,49
52390,62,72,96,49
52391,62,72,96,46
52392,62,68,96,46
52393,62,68,96,48
52394,62,67,96,48
52395,62,67,96,54
52396,62,72,96,54
52397,62,72,96,64
52398,62,63,96,64
52399,62,63,96,66
52400,62,66,96,66
52401,62,66,96,71
52402,62,64,96,71
52403,62,64,96,66
52404,62,64,96,66
52405,62,64,96,70
52406,62,60,96,70
52407,62,60,96,70
52408,62,68,96,70
52409,62,68,96,66
52410,62,40,96,66
52411,62,40,96,62
52412,62,68,96,62
52413,62,68,96,61
52414,62,68,96,61
52415,62,68,96,61
52416,62,53,96,61
52417,62,53,96,39
52418,62,46,96,39
52419,62,46,96,40
52420,62,44,96,40
52421,62,44,96,69
52422,62,53,96,69
52423,62,53,96,73
52424,62,57,96,73
52425,62,57,96,72
52426,62,54,96,72
52427,62,54,96,69
52428,62,54,96,69
52429,62,54,96,70
52430,62,46,96,70
52431,62,46,96,61
52432,62,67,96,41
52433,62,67,96,43
52434,62,67,96,43
52435,62,67,96,49
52436,62,64,96,49
52437,62,64,96,56
52438,62,63,96,56
52439,62,63,96,58
52440,62,70,96,58
52441,62,70,96,57
52442,62,78,96,57
52443,62,78,96,50
52444,62,48,96,50
52445,62,48,96,52
52446,62,47,96,52
52447,62,47,96,52
52448,62,46,96,52
52449,62,46,96,25
52450,62,73,96,25
52451,62,73,96,26
52452,62,70,96,26
52453,62,70,96,28
52454,62,71,96,28
52455,62,71,96,30
52456,62,74,96,30
52457,62,74,96,32
52458,62,68,96,32
52459,62,68,96,37
52460,62,77,96,37
52461,62,77,96,37
52462,62,71,96,37
52463,62,71,96,45
52464,62,66,96,45
52465,62,66,96,52
52466,62,58,96,52
52467,62,58,96,51
52468,62,63,96,51
52469,62,63,96,50
52470,62,59,96,50
52471,62,59,96,40
52472,62,38,96,40
52473,62,38,96,41
52474,62,38,96,41
52475,62,38,96,49
52476,62,57,96,49
52477,62,57,96,79
52478,62,57,96,79
52479,62,57,96,77
52480,62,55,96,77
52481,62,55,96,71
52482,62,68,96,53
52483,62,68,96,46
52484,62,59,96,46
52485,62,59,96,46
52486,62,68,96,46
52487,62,68,96,59
52488,62,69,96,59
52489,62,69,96,63
52490,62,68,96,63
52491,62,68,96,60
52492,62,74,96,60
52493,62,74,96,55
52494,62,50,96,55
52495,62,50,96,61
52496,62,59,96,61
52497,62,59,96,52
52498,62,54,96,52
52499,62,54,96,55
52500,62,75,96,55
52501,62,75,96,59
52502,62,75,96,59
52503,62,75,96,40
52504,62,67,96,40
52505,62,67,96,67
52506,62,59,96,67
52507,62,59,96,66
52508,62,53,96,66
52509,62,53,96,42
52510,62,61,96,42
52511,62,61,96,60
52512,62,62,96,60
52513,62,62,96,62
52514,62,55,96,62
52515,62,55,96,71
52516,62,53,96,71
52517,62,53,96,67
52518,62,59,96,67
52519,62,59,96,70
52520,62,61,96,70
52521,62,61,96,62
52522,62,60,96,62
52523,62,60,96,62
52524,62,69,96,62
52525,62,69,96,53
52526,62,76,96,53
52527,62,76,96,55
52528,62,72,96,55
52529,62,72,96,52
52530,62,75,96,52
52531,62,75,96,56
52532,62,68,96,56
52533,62,68,96,56
52534,62,61,96,56
52535,62,61,96,59
52536,62,58,96,59
52537,62,58,96,64
52538,62,53,96,64
52539,62,53,96,65
52540,62,48,96,65
52541,62,48,96,69
52542,62,41,96,69
52543,62,41,96,67
52544,62,49,96,67
52545,62,49,96,63
52546,62,75,96,62
52547,62,75,96,57
52548,62,75,96,57
52549,62,75,96,59
52550,62,45,96,59
52551,62,45,96,59
52552,62,73,96,59
52553,62,73,96,63
52554,62,50,96,63
52555,62,50,96,47
52556,62,50,96,47
52557,62,50,96,40
52558,62,58,96,40
52559,62,58,96,58
52560,62,58,96,58
52561,62,58,96,63
52562,62,83,96,63
52563,62,83,96,67
52564,62,87,96,67
52565,62,87,96,62
52566,62,80,96,62
52567,62,80,96,62
52568,62,55,96,62
52569,62,55,96,60
52570,62,82,96,60
52571,62,82,96,67
52572,62,74,96,67
52573,62,74,96,70
52574,62,69,96,70
52575,62,69,96,68
52576,62,72,96,68
52577,62,72,96,59
52578,62,79,96,59
52579,62,79,96,54
52580,62,79,96,54
52581,62,79,96,53
52582,62,78,96,53
52583,62,78,96,59
52584,62,58,96,59
52585,62,58,96,53
52586,62,84,96,53
52587,62,84,96,53
52588,62,82,96,53
52589,62,82,96,55
52590,62,79,96,55
52591,62,79,96,62
52592,62,71,96,62
52593,62,71,96,63
52594,62,66,96,63
52595,62,66,96,65
52596,62,62,96,65
52597,62,62,96,65
52598,62,61,96,65
52599,62,61,96,60
52600,62,61,96,60
52601,62,61,96,61
52602,62,64,96,61
52603,62,64,96,60
52604,62,57,96,60
52605,62,57,96,55
52606,62,66,96,55
52607,62,70,96,72
52608,62,75,96,72
52609,62,75,96,64
52610,62,77,96,64
52611,62,77,96,63
52612,62,78,96,63
52613,62,78,96,69
52614,62,71,96,69
52615,62,71,96,71
52616,62,70,96,71
52617,62,70,96,44
52618,62,63,96,44
52619,62,63,96,41
52620,62,64,96,41
52621,62,64,96,45
52622,62,63,96,45
52623,62,63,96,53
52624,62,54,96,53
52625,62,54,96,49
52626,62,63,96,49
52627,62,63,96,57
52628,62,48,96,57
52629,62,48,96,51
52630,62,40,96,51
52631,62,40,96,79
52632,62,44,96,79
52633,62,44,96,84
52634,62,43,96,84
52635,62,43,96,80
52636,62,47,96,80
52637,62,47,96,80
52638,62,44,96,80
52639,62,44,96,82
52640,62,57,96,82
52641,62,57,96,75
52642,62,64,96,75
52643,62,64,96,68
52644,62,64,96,68
52645,62,64,96,68
52646,62,66,96,68
52647,62,66,96,66
52648,62,61,96,66
52649,62,61,96,68
52650,62,64,96,68
52651,62,64,96,54
52652,62,64,96,54
52653,62,64,96,54
52654,62,58,96,54
52655,62,58,96,66
52656,62,66,96,66
52657,62,66,96,58
52658,62,66,96,58
52659,62,66,96,65
52660,62,59,96,65
52661,62,66,96,65
52662,62,36,96,65
52663,62,36,96,69
52664,62,32,96,69
52665,62,32,96,69
52666,62,32,96,69
52667,62,32,96,62
52668,62,62,96,62
52669,62,62,96,58
52670,62,52,96,58
52671,62,52,96,59
52672,62,52,96,59
52673,62,52,96,55
52674,62,73,96,55
52675,62,73,96,52
52676,62,73,96,52
52677,62,73,96,55
52678,62,74,96,55
52679,62,74,96,51
52680,62,69,96,51
52681,62,69,96,48
52682,62,69,96,48
52683,62,69,96,53
52684,62,53,96,53
52685,62,53,96,62
52686,62,46,96,62
52687,62,46,96,53
52688,62,47,96,53
52689,62,47,96,51
52690,62,46,96,51
52691,62,46,96,55
52692,62,39,96,55
52693,62,39,96,62
52694,62,37,96,62
52695,62,37,96,60
52696,62,28,96,60
52697,62,28,96,60
52698,62,37,96,60
52699,62,37,96,61
52700,62,37,96,61
52701,62,37,96,63
52702,62,44,96,63
52703,62,44,96,58
52704,62,51,96,58
52705,62,51,96,56
52706,62,51,96,56
52707,62,51,96,65
52708,62,58,96,65
52709,62,58,96,66
52710,62,59,96,66
52711,62,59,96,63
52712,62,61,96,63
52713,62,61,96,63
52714,62,44,96,64
52715,62,44,96,50
52716,62,39,96,50
52717,62,39,96,57
52718,62,33,96,57
52719,62,33,96,63
52720,62,26,96,63
52721,62,26,96,70
52722,62,18,96,70
52723,62,18,96,73
52724,62,19,96,73
52725,62,19,96,71
52726,62,33,96,71
52727,62,33,96,69
52728,62,26,96,69
52729,62,26,96,71
52730,62,31,96,71
52731,62,31,96,65
52732,62,35,96,65
52733,62,35,96,60
52734,62,40,96,60
52735,62,40,96,57
52736,62,48,96,57
52737,62,48,96,55
52738,62,43,96,55
52739,62,43,96,57
52740,62,44,96,57
52741,62,44,96,51
52742,62,45,96,51
52743,62,45,96,47
52744,62,59,96,47
52745,62,59,96,48
52746,62,55,96,48
52747,62,55,96,56
52748,62,50,96,56
52749,62,50,96,53
52750,62,49,96,53
52751,62,49,96,52
52752,62,47,96,52
52753,62,47,96,54
52754,62,44,96,54
52755,62,44,96,62
52756,62,44,96,62
52757,62,44,96,65
52758,62,50,96,65
52759,62,50,96,49
52760,62,50,96,49
52761,62,50,96,44
52762,62,44,96,44
52763,62,44,96,53
52764,62,41,96,53
52765,62,41,96,60
52766,62,45,96,60
52767,62,45,96,71
52768,62,53,96,71
52769,62,53,96,70
52770,62,60,96,70
52771,62,60,96,64
52772,62,68,96,64
52773,62,68,96,62
52774,62,61,96,62
52775,62,61,96,67
52776,62,60,96,67
52777,62,60,96,60
52778,62,58,96,60
52779,62,58,96,66
52780,62,54,96,66
52781,62,54,96,64
52782,62,61,96,64
52783,62,65,96,50
52784,62,72,96,50
52785,62,72,96,41
52786,62,73,96,41
52787,62,73,96,41
52788,62,69,96,41
52789,62,69,96,43
52790,62,70,96,43
52791,62,70,96,34
52792,62,63,96,34
52793,62,63,96,41
52794,62,56,96,41
52795,62,56,96,41
52796,62,63,96,41
52797,62,63,96,43
52798,62,70,96,43
52799,62,70,96,43
52800,62,47,96,43
52801,62,47,96,41
52802,62,42,96,41
52803,62,42,96,45
52804,62,46,96,45
52805,62,46,96,45
52806,62,46,96,45
52807,62,46,96,45
52808,62,30,96,45
52809,62,30,96,67
52810,62,48,96,67
52811,62,48,96,62
52812,62,50,96,62
52813,62,50,96,69
52814,62,43,96,69
52815,62,43,96,67
52816,62,35,96,67
52817,62,35,96,65
52818,62,19,96,65
52819,62,19,96,73
52820,62,36,96,73
52821,62,36,96,74
52822,62,57,96,74
52823,62,57,96,74
52824,62,66,96,74
52825,62,66,96,77
52826,62,68,96,77
52827,62,68,96,84
52828,62,48,96,41
52829,62,48,96,36
52830,62,53,96,36
52831,62,53,96,57
52832,62,60,96,57
52833,62,60,96,50
52834,62,66,96,50
52835,62,66,96,50
52836,62,64,96,50
52837,62,64,96,50
52838,62,66,96,50
52839,62,66,96,48
52840,62,66,96,48
52841,62,66,96,41
52842,62,70,96,41
52843,62,70,96,42
52844,62,61,96,42
52845,62,61,96,42
52846,62,69,96,42
52847,62,69,96,48
52848,62,61,96,48
52849,62,61,96,55
52850,62,68,96,55
52851,62,68,96,50
52852,62,66,96,50
52853,62,66,96,53
52854,62,65,96,53
52855,62,65,96,53
52856,62,72,96,53
52857,62,72,96,52
52858,62,80,96,52
52859,62,80,96,57
